name,length,gc,cov1,cov1r,cov1dr,cov2,cov2r,cov2dr,cov3,cov3r,cov3dr,cov4,cov4r,cov4dr,cov5,cov5r,cov5dr,cov6,cov6r,cov6dr,cov7,cov7r,cov7dr,cov8,cov8r,cov8dr,cov9,cov9r,cov9dr,totalCoverage,avgCoverage,PC1,PC2,PC3,PC4,PC5,PC1r,PC2r,PC3r,PC4r,PC5r,refphylum,reftax,refseq.assignments,essphylum,esstax,essassignments,NoEss,PreBinID,BinAvgCov,GenomeSize,Taxon,Completeness,Contamination,Connections
48027,3482,55.87,6.17437,7,7,6.48289,7,7,5.46639,6,6,8.81273,9,9,19.0204,20,20,39.3091,41,40,7.64976,8,8,5.0111,6,6,7.09064,8,8,105.017,11.66856,0.095694165841493,-0.346033814446984,-0.505777296838911,-0.366069181127725,0.58319189433559,0.114428227264,-0.30996989502,-0.493800953358,-0.361081857804,0.605664659468,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
34614,3099,64.91,0.0508647,1,1,0,0,0,1.37335,2,2,0.0508647,1,1,0.203459,1,1,4.82096,5,5,2.56189,3,3,3.50966,4,4,2.22041,3,3,14.7915,1.6435,-0.0712830736913364,0.186069606036291,0.370763199897733,0.0543801569403654,-0.170736345543886,-0.0522907130505,0.219105732346,0.39360715409,0.060356403754,-0.170711413039,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
45402,3141,58.89,56.671,60,58,10.7837,12,11,5.49916,6,6,2.42695,3,3,3.41023,4,4,1.73086,2,2,0.835841,1,1,0.415914,1,1,1.93447,2,2,83.7081,9.3009,-0.0904238346304641,-0.214106497794547,-0.361740227485803,-0.17757275425056,0.351246118742362,-0.0522907130505,-0.204154769547,-0.350670613447,-0.150362727025,0.370399182951,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
45815,4383,64.35,0.0708717,1,1,1.04725,2,2,4.5717,5,5,12.2726,14,13,17.8214,18,18,63.7172,65,64,1.95252,2,2,1.29341,2,2,2.0111,3,3,104.758,11.63978,-0.194454167870422,0.169216627936317,-0.0864290616062691,0.153111055530932,-0.66946002371596,-0.177329918286,0.219105732346,-0.0644099336255,0.180767335628,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
40210,7014,71.28,47.6298,50,48,18.7337,20,19,8.34499,9,9,5.01326,6,6,7.17366,8,8,5.70571,6,6,0.509907,1,1,0.504371,1,1,0.309586,1,1,93.925,10.43611,0.00955322790403295,-0.127987731710269,-0.366265316975973,0.128476830506797,0.132051100805313,0.0310687571068,-0.0983396440735,-0.350670613447,0.150664602659,0.135133706433,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
12850,2638,68.1,1.3549,2,2,0.301447,1,1,4.95619,5,5,7.42404,8,8,5.63063,6,6,30.6355,32,32,24.3782,26,26,15.199,16,16,38.9896,41,40,128.869,14.31878,-0.195937956410732,-0.101557584066568,0.208507047371361,-0.39122712802905,0.0153421194822028,-0.177329918286,-0.0983396440735,0.221850746196,-0.391184590773,0.0175009681747,Gemmatimonadetes,787,Gemmatimonadetes;Gemmatimonadetes,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
9191,18428,70.25,1.30249,2,2,0.98479,1,1,6.23443,7,7,7.82334,8,8,7.17847,8,8,31.0748,32,32,26.6582,29,28,20.1468,23,22,40.3154,41,42,141.719,15.74656,-0.246926785493814,0.197415594496817,0.29397959165969,-0.227823760745499,0.0407554575023572,-0.219009653365,0.219105732346,0.307728950143,-0.210568192962,0.0410275158264,NaRef,NaRef,NaRef,Unclassified,0,Unclassified,2,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
32173,22158,62.27,2.79439,3,3,1.78553,2,2,11.0027,12,12,6.75709,7,7,5.23423,6,6,8.05148,9,9,0.681525,1,1,1.3486,2,2,0.295347,1,1,37.9509,4.21677,0.0666965270727515,-0.342102924963353,-0.222159493552043,0.094707432167465,0.315609648110301,0.0727484921855,-0.30996989502,-0.207540273537,0.120561869691,0.323346087647,Chloroflexi,2,Actinobacteria;Chloroflexi;Proteobacteria;Chloroflexi,NA,-1,NA,0,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
6512,3098,59.72,2.88161,3,3,1.27205,2,2,7.08446,8,8,9.40027,10,10,8.78596,9,9,40.5471,41,42,30.9294,32,32,21.9613,23,22,47.5034,50,48,170.366,18.92956,-0.310154939292189,0.209904189268812,0.160784086152775,-0.156673677278019,0.12998560517213,-0.302369123522,0.219105732346,0.164598610232,-0.150362727025,0.135133706433,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
1158,2694,59.85,37.112,38,38,5.07154,6,6,5.12972,6,6,2.09277,3,3,1.70991,2,2,2.35417,3,3,0.884434,1,1,1.71973,2,2,1.66903,2,2,57.7433,6.41592,0.0435645076653708,-0.145580204142483,-0.259162144677015,0.0134647629559617,0.372796170816985,0.0727484921855,-0.0983396440735,-0.236166341519,0.0302536707855,0.393925730602,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
38577,4087,62.47,39.5443,41,40,7.56007,8,8,5.37592,6,6,2.84125,3,3,1.62535,2,2,1.8669,2,2,0.644399,1,1,1.0795,2,2,1.73914,2,2,62.2769,6.91966,0.0139425574930996,-0.1444530999337,-0.242867612890444,0.263344385094957,0.0994463585020811,0.0310687571068,-0.0983396440735,-0.236166341519,0.271075534533,0.111607158782,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
12710,7846,55.17,3.53963,4,4,7.62097,8,8,12.2721,14,13,16.5603,18,17,9.75611,10,10,29.9561,32,30,9.07991,10,10,8.75312,9,9,27.9443,29,28,125.482,13.94244,-0.248007497719556,0.179785641912215,-0.108840991051155,0.175043817433584,-0.0250563184655738,-0.219009653365,0.219105732346,-0.0930360016077,0.180767335628,-0.00602557947706,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
3417,7702,50.65,0.119174,1,1,0.158898,1,1,0.893803,1,1,0.43697,1,1,0.43697,1,1,3.58514,4,4,2.97365,3,3,3.21014,4,4,1.9424,2,2,13.7572,1.52858,0.0850184971797149,-0.198531137570026,0.0884945584928061,0.0713968685717987,-0.0187731251716051,0.114428227264,-0.15124720681,0.107346474268,0.0904591367224,-0.00602557947706,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
40363,2535,68.32,5.29266,6,6,7.53711,8,8,7.08176,8,8,10.6755,12,11,20.0268,23,22,36.6189,38,38,6.50231,7,7,3.99287,4,4,9.89895,10,10,107.627,11.95856,-0.0112580642903992,-0.277736963324092,-0.474117382397335,-0.432612249865921,0.32151096301515,-0.0106109779718,-0.257062332283,-0.465174885376,-0.421287323741,0.323346087647,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
852,28436,60.22,19.2386,20,20,3.6646,4,4,3.44612,4,4,2.44817,3,3,1.73033,2,2,1.44131,2,2,1.22308,2,2,1.26154,2,2,1.88256,2,2,36.3363,4.03737,0.21332268670302,-0.313120338035536,0.13304248241788,0.188987042905695,0.000908932505799544,0.2394674325,-0.30996989502,0.13597254225,0.210870068596,0.0175009681747,NaRef,NaRef,NaRef,NA,-1,NA,0,90,4.005725588235294,53.8,root,0.0,0.0,33
4361,11402,67.99,6.62602,7,7,7.87504,8,8,6.25329,7,7,11.0588,12,12,19.24,20,20,39.8737,41,40,8.33141,9,9,5.41681,6,6,7.70903,8,8,112.384,12.48711,0.133415256936385,-0.335015098546832,-0.484737207238361,-0.125313995815091,0.554244448052856,0.156107962343,-0.30996989502,-0.465174885376,-0.120259994057,0.558611564164,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
28922,3216,61.24,7.96184,8,8,7.90183,8,8,5.48369,6,6,8.68591,9,9,18.2551,20,19,42.9935,44,44,9.94684,10,10,3.62655,4,4,7.33888,8,8,112.194,12.466,-0.00800084107479021,-0.196396024966139,-0.541599421102524,-0.199628734923708,0.271141010728208,0.0310687571068,-0.15124720681,-0.522427021341,-0.180465459994,0.276292992344,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
4347,6804,55.65,6.00481,7,7,6.30283,7,7,4.74226,5,5,8.1315,9,9,16.7846,18,17,37.2645,38,38,6.90938,7,7,4.2113,5,5,6.04854,7,7,96.3998,10.71109,0.103816311549404,-0.236839184484828,-0.432434636534352,-0.096958650377184,0.38930789167526,0.114428227264,-0.204154769547,-0.407922749412,-0.0901572610882,0.393925730602,Cyanobacteria,9,Chloroflexi;Cyanobacteria;Cyanobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
45039,11794,67.7,1.71178,2,2,1.10787,2,2,6.10915,7,7,8.3686,9,9,7.98686,8,8,33.6591,35,34,26.9988,29,28,21.0075,23,22,45.6172,47,46,152.567,16.95189,-0.293456018668247,0.154153713223818,0.117966539893025,-0.336047553655361,0.214041787669137,-0.260689388444,0.16619816961,0.13597254225,-0.330979124836,0.22923989704,Proteobacteria,1,Gemmatimonadetes;Proteobacteria;Proteobacteria;Chloroflexi,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
13396,6463,74.38,0.39284,1,1,3.49248,4,4,8.01251,9,9,13.4402,14,14,18.9149,20,19,41.9458,44,42,1.17488,2,2,1.85902,2,2,2.55805,3,3,91.7907,10.19897,-0.0492527027681682,0.02366767450193,0.0163498622358753,-0.0198039382474271,-0.415768729416793,-0.0106109779718,0.0603830441365,0.0214682703211,0.000150937817078,-0.405976889556,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Firmicutes,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
28693,8694,62.64,2.0824,3,3,1.62734,2,2,7.88635,8,8,9.02376,10,10,11.2726,12,12,37.7439,38,38,25.9554,26,26,18.3414,20,19,41.2509,44,42,155.184,17.24267,-0.30610814197199,0.111877417940713,0.00325333542415119,-0.432719240209713,0.108250586581981,-0.302369123522,0.113290606873,0.0214682703211,-0.421287323741,0.111607158782,Proteobacteria,1,Acidobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
8948,14607,65.4,0.124507,1,1,0.290517,1,1,3.37788,4,4,7.98139,8,8,12.9671,14,13,48.8133,50,50,1.39324,2,2,1.23739,2,2,2.00394,3,3,78.1893,8.6877,0.0050552175281171,-0.0800151145068281,0.203409345811401,0.155692455831756,-0.422258938196306,0.0310687571068,-0.0454320813368,0.221850746196,0.180767335628,-0.405976889556,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
4382,4507,54.81,1.56736,2,2,0.836814,1,1,6.9961,7,7,8.78471,9,9,7.17558,8,8,32.3941,35,34,25.6934,26,26,17.2812,18,18,38.4228,41,40,139.152,15.46133,-0.309568257851857,0.270433995977283,0.296966759628848,-0.433208153608031,0.301397695851067,-0.302369123522,0.272013295083,0.307728950143,-0.421287323741,0.323346087647,Acidobacteria,7,Acidobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
42586,4958,63.67,6.69696,7,7,5.89226,6,6,4.52558,5,5,9.11606,10,10,18.1579,20,19,34.9908,35,36,6.70882,7,7,5.41618,6,6,6.43344,7,7,97.938,10.882,0.239770866311991,-0.151076097696686,-0.360168730212256,-0.292248346628845,0.326167136795035,0.281147167579,-0.0983396440735,-0.350670613447,-0.270773658899,0.346872635299,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
4010,12209,69.25,52.362,55,54,19.7657,20,20,9.40509,10,10,5.65909,6,6,6.98474,7,7,6.4755,7,7,0.435359,1,1,0.331702,1,1,0.383531,1,1,101.803,11.31144,0.0210631396089661,-0.141298853505683,-0.164813842006277,0.0527273895827824,0.214242302319161,0.0310687571068,-0.0983396440735,-0.150288137572,0.060356403754,0.22923989704,Chloroflexi,2,Chloroflexi;Chloroflexi;Proteobacteria;Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi,2,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
41940,3880,67.89,47.3287,50,48,8.43458,9,9,3.85362,4,4,2.33244,3,3,0.87882,1,1,0.965147,1,1,0.402145,1,1,0.531635,1,1,1.1059,2,2,65.833,7.31478,-0.0736493929441132,-0.125920477406882,-0.380980772615148,0.061184095190356,0.104127137521283,-0.0522907130505,-0.0983396440735,-0.37929668143,0.0904591367224,0.111607158782,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
10790,54005,52.29,1.82421,2,2,1.14151,2,2,6.62969,7,7,9.17898,10,10,9.01467,10,10,38.2139,41,40,29.9807,32,30,22.3655,23,24,49.9684,50,50,168.318,18.702,-0.225178220425222,0.0972055813372357,0.265449878045498,-0.220595285079623,0.218851806778485,-0.219009653365,0.113290606873,0.279102882161,-0.210568192962,0.22923989704,Gemmatimonadetes,787,Gemmatimonadetes;Proteobacteria;Bacteroidetes;Gemmatimonadetes;Proteobacteria;Gemmatimonadetes;Proteobacteria;Gemmatimonadetes;Bacteroidetes;Gemmatimonadetes,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
39859,3467,57.46,6.15586,7,7,5.11094,6,6,5.37082,6,6,7.00301,8,8,17.4601,18,18,31.8387,32,32,5.34308,6,6,3.83087,4,4,5.39825,6,6,87.5116,9.72351,-0.052488178641975,-0.337958314380589,-0.483804397359746,-0.465386481969187,0.0974813810421079,-0.0522907130505,-0.30996989502,-0.465174885376,-0.451390056709,0.111607158782,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
17926,6208,42.33,1.3866,2,2,1.17613,2,2,6.57676,7,7,7.4135,8,8,6.76378,7,7,30.5664,32,32,25.6415,26,26,20.1573,23,22,42.1733,44,44,141.855,15.76167,-0.211123589166072,0.0304811057067745,0.224428175878441,-0.212159929103959,0.191069181307604,-0.177329918286,0.0603830441365,0.250476814179,-0.210568192962,0.205713349388,Proteobacteria,1,Firmicutes;Proteobacteria;Proteobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
5183,33418,53.1,0.514007,1,1,0.027053,1,1,1.60779,2,2,0.58164,1,1,0.640255,1,1,6.95389,7,7,4.11804,5,5,6.10331,7,7,4.68162,5,5,25.2276,2.80307,-0.153288582831803,0.0290940364895766,-0.113729477488928,-0.150963994843769,0.179166732644788,-0.135650183208,0.0603830441365,-0.0930360016077,-0.150362727025,0.182186801737,NaRef,NaRef,NaRef,NA,-1,NA,0,68,2.762405,62.6,k__Bacteria,91.81818181818181,3.8181818181818183,3
16943,3523,71.72,6.80166,7,7,7.30062,8,8,6.35873,7,7,10.1903,12,11,18.0107,20,19,39.7942,41,40,7.77854,8,8,5.09013,6,6,6.90216,7,7,108.227,12.02522,0.0759252888396064,-0.420643320471076,-0.489850293246368,0.0416427638973355,0.149510362668548,0.114428227264,-0.415785020493,-0.465174885376,0.060356403754,0.158660254085,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
2952,2972,72.08,34.9539,35,36,5.31467,6,6,3.28845,4,4,2.09355,3,3,1.1545,2,2,1.0606,2,2,0.904678,1,1,0.797307,1,1,2.72856,3,3,52.2962,5.81069,-0.0400882146114609,-0.15690630082688,-0.335741041373477,0.298603445154254,0.368173348076029,-0.0106109779718,-0.15124720681,-0.322044545465,0.301178267501,0.370399182951,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
44180,10140,55.55,0.0900901,1,1,0.0900901,1,1,0.615616,1,1,0.33033,1,1,0.314214,1,1,4.11331,5,5,2.36486,3,3,3.9014,4,4,1.69419,2,2,13.5141,1.50157,-0.107342386780707,0.0262752175189129,-0.166110114041561,0.0426455050825184,0.110435870104496,-0.0939704481291,0.0603830441365,-0.150288137572,0.060356403754,0.111607158782,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
10018,13318,69.15,1.26094,2,2,1.21742,2,2,6.17861,7,7,8.2806,9,9,8.80589,9,9,31.0124,32,32,26.2639,29,28,18.2084,20,19,37.0788,38,38,138.307,15.36744,-0.335082997909672,0.264465653918809,0.0764838650113001,-0.50635606452346,0.213343911478874,-0.302369123522,0.272013295083,0.0787204062855,-0.481492789678,0.22923989704,Gemmatimonadetes,787,Chloroflexi;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadetes,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
52709,3130,70.53,45.3289,47,46,9.00772,10,10,4.82752,5,5,3.01812,4,4,2.46644,3,3,2.21477,3,3,0.92953,1,1,0.87651,1,1,2.05134,3,3,70.7208,7.85787,0.0185748030773098,-0.0158629456008457,-0.131185038398717,0.244401970407794,0.0853308009751328,0.0310687571068,0.00747548139982,-0.12166206959,0.271075534533,0.0880806111298,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
17522,10374,67.67,46.6845,47,48,19.5369,20,20,10.5102,12,11,5.52435,6,6,7.02191,8,8,6.0133,7,7,0.366784,1,1,0.464006,1,1,0.292938,1,1,96.4148,10.71276,0.0569775227991846,-0.265594118136215,-0.277296566632123,0.109290010518833,0.132748827145574,0.0727484921855,-0.257062332283,-0.264792409501,0.120561869691,0.135133706433,Chloroflexi,2,Chloroflexi;Firmicutes;Chloroflexi;Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi,1,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
31391,12907,63.04,52.3025,55,54,20.554,23,22,9.82284,10,10,6.54198,7,7,7.95383,8,8,5.36984,6,6,0.34193,1,1,0.143999,1,1,0.46837,1,1,103.499,11.49989,-0.0160784675460454,-0.161645192209153,-0.267317008272025,-0.0509376055149041,0.245763669035059,-0.0106109779718,-0.15124720681,-0.264792409501,-0.0299517951514,0.252766444692,NaRef,NaRef,NaRef,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
21182,6535,54.53,5.9964,6,6,6.02866,7,7,5.49444,6,6,8.11214,9,9,15.7507,16,16,35.1063,38,36,7.96022,8,8,4.12169,5,5,5.96273,6,6,94.5333,10.5037,0.123804050151648,-0.23352010533479,-0.546924498242935,-0.115654588089331,0.351561597979818,0.156107962343,-0.204154769547,-0.522427021341,-0.0901572610882,0.370399182951,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
9680,4440,75.52,49.5079,50,50,19.4394,20,20,9.4951,10,10,5.78881,6,6,7.60513,8,8,7.11096,8,8,0.2331,1,1,0.737063,1,1,0.378788,1,1,100.296,11.144,0.0067749044101169,-0.194938215131718,-0.424336638467305,0.0105618726937248,0.175367757256577,0.0310687571068,-0.15124720681,-0.407922749412,0.0302536707855,0.182186801737,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
13069,3271,65.25,50.2839,55,52,9.09228,10,10,4.8744,5,5,3.07594,4,4,2.40179,3,3,1.13906,2,2,0.85934,1,1,0.720923,1,1,1.55367,2,2,74.0013,8.22237,-0.0234986940787785,-0.206351340927698,-0.399073690411927,0.0702656392318411,0.323604174886631,-0.0106109779718,-0.204154769547,-0.37929668143,0.0904591367224,0.346872635299,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
8202,17552,52.45,49.1006,50,50,20.1585,23,22,10.2362,12,11,6.4877,7,7,7.36358,8,8,6.03161,7,7,0.237042,1,1,0.48845,1,1,0.4669,1,1,100.571,11.17456,-0.024943736127439,-0.122004537675513,-0.259502132313074,0.0581566114070516,0.166623032498268,-0.0106109779718,-0.0983396440735,-0.236166341519,0.060356403754,0.182186801737,Chloroflexi,2,Proteobacteria;Chloroflexi;Chloroflexi;Chloroflexi;Firmicutes,Unclassified,0,Unclassified,1,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
19100,2634,72.22,0.301932,1,1,0,0,0,0.483092,1,1,0.422705,1,1,0.241546,1,1,5.00886,6,6,1.43599,2,2,3.20934,4,4,2.00845,3,3,13.1119,1.45688,-0.135487123002989,0.151803068884086,-0.08234990108467,0.18315472872243,0.0389250731694897,-0.0939704481291,0.16619816961,-0.0644099336255,0.210870068596,0.0410275158264,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
1374,3694,44.92,5.66112,6,6,7.10158,8,8,5.26778,6,6,9.22319,10,10,13.2884,14,14,39.3572,41,40,7.9066,8,8,4.19498,5,5,6.44836,7,7,98.4492,10.9388,0.142708014430219,-0.313423648417537,-0.463892626109961,-0.100332243096525,0.339247108328263,0.156107962343,-0.30996989502,-0.436548817394,-0.0901572610882,0.346872635299,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
3250,3496,32.44,57.838,60,58,22.9597,23,24,9.87478,10,10,6.83503,7,7,8.6835,9,9,6.88822,7,7,0.619546,1,1,0.485655,1,1,0.775553,1,1,114.96,12.77333,-0.0600804905568973,-0.0886858226821967,-0.403451948006937,0.104536090061602,0.17258351743066,-0.0522907130505,-0.0454320813368,-0.37929668143,0.120561869691,0.182186801737,NaRef,NaRef,NaRef,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
33812,6478,71.7,0.0948167,1,1,0.0948167,1,1,0.663401,1,1,0.256795,1,1,0.474083,1,1,6.12958,7,7,3.70386,4,4,4.45496,5,5,2.06795,3,3,17.9403,1.99337,-0.11957180077059,0.116710865867868,-0.140323704596741,0.129603373786049,-0.0130301008977319,-0.0939704481291,0.16619816961,-0.12166206959,0.150664602659,-0.00602557947706,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
31350,6521,69.34,4.76958,5,5,6.2243,7,7,4.24894,5,5,7.01413,8,8,9.90268,10,10,22.841,23,24,2.02213,3,3,2.72532,3,3,2.28096,3,3,62.029,6.89211,0.161399320573376,-0.245453175351958,-0.0748492755800541,-0.234777628760812,-0.0718617874085354,0.197787697421,-0.204154769547,-0.0644099336255,-0.210568192962,-0.0530786747805,Cyanobacteria,9,Cyanobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
3056,4105,66.32,5.63034,6,6,8.38559,9,9,4.54842,5,5,8.63767,9,9,14.8908,16,15,37.8814,38,38,6.86448,7,7,4.87535,5,5,8.37016,9,9,100.084,11.12044,0.119300794779488,-0.270152890037602,-0.294718068464664,-0.252753886743093,0.430651327262464,0.156107962343,-0.257062332283,-0.293418477483,-0.24067092593,0.440978825906,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
